OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,City,State,ZipCode,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ComplianceStatus,Outlier,usage_type,BuildingAge,BuildingRatio,IsMultiUse,NumberPropertyUses
26905,2016,NonResidential,Other,Kappa Alpha Theta,4521 17th Ave NE,Seattle,WA,98105.0,8823902405,4,NORTHEAST,47.66192,-122.30998,1.0,3,20686,0,20686,Other - Lodging/Residential,20686.0,,,,,,Compliant,,Mono-usage,92,1.0,0,1
22479,2016,NonResidential,Supermarket / Grocery Store,70500811 -- Interbay,1600 West Dravus,Seattle,WA,98119.0,2770602660,7,MAGNOLIA / QUEEN ANNE,47.64909,-122.37788,1.0,1,25842,0,25842,Supermarket/Grocery Store,25987.0,,,,,,Compliant,,Mono-usage,55,1.0,0,1
412,2016,NonResidential,Small- and Mid-Sized Office,MiKen Building,1417 Fourth Avenue,Seattle,WA,98101.0,1975700330,7,DOWNTOWN,47.60953,-122.33647,1.0,8,60660,0,60660,Office,41958.0,Retail Store,4800.0,,,,Compliant,,Multi-usages,96,1.0,1,2
24091,2016,NonResidential,Warehouse,"Total Reclaim, Inc",2200 6th Ave SE,Seattle,WA,98134.0,7666203485,2,GREATER DUWAMISH,47.58336,-122.32525,1.0,1,45842,0,45842,Non-Refrigerated Warehouse,49802.0,Office,22198.0,,,,Compliant,,Multi-usages,56,1.0,1,2
633,2016,NonResidential,Large Office,83 S KING ST BLDG (ID633),83 S KING ST,Seattle,WA,98104.0,7666206895,2,DOWNTOWN,47.59806,-122.33475,1.0,7,184322,0,184322,Office,183916.0,Data Center,406.0,,,,Compliant,,Multi-usages,112,1.0,1,2
774,2016,NonResidential,Large Office,Pacific Building,720 3RD AVE,Seattle,WA,98104.0,0942000590,7,DOWNTOWN,47.60411,-122.33225,1.0,22,227556,98556,129000,Office,227556.0,Parking,77887.79688,,,,Compliant,,Multi-usages,46,0.5668934240362812,1,2
513,2016,NonResidential,Other,Q13 FOX,1813 Westlake Ave N,Seattle,WA,98109.0,1925049022,7,MAGNOLIA / QUEEN ANNE,47.63549,-122.34103,1.0,3,66462,12998,53464,Other,72000.0,Parking,15000.0,,,,Compliant,,Multi-usages,64,0.8044295988685264,1,2
22585,2016,NonResidential,Small- and Mid-Sized Office,Commodore Way,2303 W. Commodore Way,Seattle,WA,98199.0,2770606573,7,MAGNOLIA / QUEEN ANNE,47.66006,-122.38631,1.0,4,30152,5680,24472,Office,25184.0,Parking,4968.0,,,,Compliant,,Multi-usages,9,0.8116211196603874,1,2
21218,2016,Nonresidential COS,Other,HLF FFD VMG (A),12645 Ashworth Ave N,Seattle,WA,98133.0,1926049286,5,NORTHWEST,47.72134,-122.34102,1.0,2,26994,0,26994,Other - Services,16243.0,Office,10751.0,,,,Compliant,,Multi-usages,58,1.0,1,2
20617,2016,NonResidential,Retail Store,Seattle Habitat Store,21 S Nevada St,Seattle,WA,98134.0,1824049074,2,GREATER DUWAMISH,47.56535,-122.34054,1.0,1,39900,0,39900,Retail Store,25000.0,Non-Refrigerated Warehouse,15000.0,,,,Error - Correct Default Data,Low outlier,Multi-usages,63,1.0,1,2
29214,2016,NonResidential,Warehouse,1001-1005 6th Ave. S,1005 6th Avenue S,Seattle,WA,98134.0,7666204800,2,GREATER DUWAMISH,47.59416,-122.3267,1.0,1,37400,0,37400,Non-Refrigerated Warehouse,27271.0,Supermarket/Grocery Store,5706.0,Distribution Center,4473.0,,Compliant,,Multi-usages,94,1.0,1,3
24458,2016,NonResidential,Small- and Mid-Sized Office,Turner,830 4th Ave. South,Seattle,WA,98134.0,7666204820,2,GREATER DUWAMISH,47.59501,-122.32852,1.0,4,53840,12870,40970,Office,42800.0,Parking,10400.0,,,,Compliant,,Multi-usages,103,0.7609583952451708,1,2
22454,2016,NonResidential,Retail Store,Ballard Goodwill,6400 8th Avenue NW,Seattle,WA,98134.0,2769601465,6,Ballard,47.67518,-122.36549,1.0,1,22420,0,22420,Retail Store,23067.0,,,,,,Compliant,,Mono-usage,49,1.0,0,1
19472,2016,NonResidential,Mixed Use Property,Puget Sound Energy Georgetown Operations Center,6500 Ursula Place South,Seattle,WA,98108.0,0001800033,2,GREATER DUWAMISH,47.54437,-122.30863,1.0,1,44700,0,44700,Office,23751.0,Other,14024.0,Non-Refrigerated Warehouse,10095.0,,Compliant,,Multi-usages,54,1.0,1,3
763,2016,NonResidential,Small- and Mid-Sized Office,Market Square,1415 Western Avenue,Seattle,WA,98121.0,7666202405,7,DOWNTOWN,47.60765,-122.34097,1.0,6,51218,0,51218,Office,44913.0,Restaurant,7044.0,,,,Compliant,,Multi-usages,107,1.0,1,2
19847,2016,NonResidential,Retail Store,EAST BLDG N,2660 NE University Village Street,Seattle,WA,98105.0,0925049426,4,NORTHEAST,47.66246,-122.29898,1.0,2,25862,0,25862,Retail Store,25562.0,Other,300.0,,,,Compliant,,Multi-usages,60,1.0,1,2
49985,2016,NonResidential,Large Office,Amazon Phase VI,500 9th Avenue North,Seattle,WA,98109.0,1983200075,7,LAKE UNION,47.62384,-122.33941,1.0,6,427181,0,427181,Office,427181.0,Parking,169195.0,,,20172016,Compliant,,Multi-usages,2,1.0,1,2
5,2016,NonResidential,Hotel,HOTEL MAX,620 STEWART ST,Seattle,WA,98101.0,0659000640,7,DOWNTOWN,47.61412,-122.33664,1.0,10,61320,0,61320,Hotel,61320.0,,,,,,Compliant,,Mono-usage,90,1.0,0,1
24958,2016,NonResidential,Warehouse,3401 Colorado Ave S. Whse,3401 Colorado Ave. S.,Seattle,WA,98134.0,7666207605,2,GREATER DUWAMISH,47.57339,-122.33735,1.0,1,33462,0,33462,Non-Refrigerated Warehouse,33462.0,,,,,,Compliant,,Mono-usage,52,1.0,0,1
720,2016,NonResidential,Warehouse,6th & Holgate Building,1930 6th Ave. South,Seattle,WA,98103.0,7666203467,2,GREATER DUWAMISH,47.58553,-122.32511,1.0,4,149881,0,149881,Non-Refrigerated Warehouse,119593.0,Office,30288.0,,,,Compliant,,Multi-usages,65,1.0,1,2
538,2016,NonResidential,Large Office,Fifth and Jackson,315 Fifth Avenue,Seattle,WA,98104.0,5247801292,2,DOWNTOWN,47.59963,-122.32796,1.0,10,181694,38186,143508,Office,150840.0,Parking,26946.0,Other,2155.0,,Compliant,,Multi-usages,14,0.7898334562506192,1,3
9,2016,Nonresidential COS,Other,West Precinct,810 Virginia St,Seattle,WA,98101.0,0660000560,7,DOWNTOWN,47.61623,-122.33657,1.0,2,97288,37198,60090,Police Station,88830.0,,,,,,Compliant,,Mono-usage,17,0.6176506866211661,0,1
23744,2016,NonResidential,Small- and Mid-Sized Office,1430-1448 Elliott Ave W,1436 Elliott Ave W,Seattle,WA,98119.0,7666201815,7,MAGNOLIA / QUEEN ANNE,47.63128,-122.37387,1.0,2,20671,0,20671,Office,20671.0,,,,,,Compliant,,Mono-usage,76,1.0,0,1
821,2016,NonResidential,Warehouse,3701 S. Norfolk,3701 S. Norfolk Street,Seattle,WA,98118.0,0323049194,2,GREATER DUWAMISH,47.51304,-122.28394,1.0,2,123000,0,123000,Non-Refrigerated Warehouse,112484.0,Office,24433.0,,,,Compliant,,Multi-usages,50,1.0,1,2
23120,2016,NonResidential,Other,(ID23120) WASTE MANAGEMENT,8111 1ST AVE S,Seattle,WA,98108.0,3124049151,1,DELRIDGE,47.52956,-122.33592,1.0,1,26232,0,26232,Other - Services,18262.0,Office,7970.0,,,,Compliant,,Multi-usages,45,1.0,1,2
60,2016,NonResidential,Mixed Use Property,Mann Building,1401 3rd Avenue,Seattle,WA,98101.0,1975700525,7,DOWNTOWN,47.60886,-122.33744,1.0,2,52549,0,52549,Other - Entertainment/Public Assembly,23500.0,Restaurant,23500.0,Office,5459.0,,Compliant,,Multi-usages,90,1.0,1,3
813,2016,NonResidential,Warehouse,3546 W Marginal Way SW,3546 W Marginal Way SW,Seattle,WA,98106.0,7666703967,1,Delridge,47.5725,-122.3571,1.0,1,170632,0,170632,Non-Refrigerated Warehouse,164806.0,Office,5826.0,,,,Compliant,,Multi-usages,50,1.0,1,2
433,2016,NonResidential,Retail Store,(71367A) SEATTLE Macy's,300 PINE STREET,Seattle,WA,98181.0,1977201320,7,DOWNTOWN,47.61098,-122.33815,1.0,8,861702,0,861702,Retail Store,509342.0,Other,380639.0,,,,Compliant,,Multi-usages,87,1.0,1,2
313,2016,NonResidential,Medical Office,BMR-201 Elliott Avenue LLC,201 Elliott Avenue West,Seattle,WA,98119.0,7666202190,7,MAGNOLIA / QUEEN ANNE,47.61972,-122.36033,1.0,5,190000,39000,151000,Medical Office,146741.0,Office,9805.0,,,,Compliant,,Multi-usages,89,0.7947368421052632,1,2
25325,2016,NonResidential,Worship Facility,All Pilgrims Christian Church,500 Broadway E,Seattle,WA,98102.0,6852700670,3,EAST,47.62322037,-122.320017,1.0,1,26440,0,26440,Worship Facility,26440.0,,,,,,Compliant,,Mono-usage,110,1.0,0,1
27117,2016,NonResidential,Warehouse,N W WAREHOUSE,6540 5TH PL S,Seattle,WA,98108.0,5367201635,2,GREATER DUWAMISH,47.54443,-122.32688,1.0,1,21040,0,21040,Non-Refrigerated Warehouse,21040.0,,,,,,Compliant,,Mono-usage,40,1.0,0,1
21399,2016,NonResidential,Large Office,Interurban Exchange IV/V & Van Vorst - SEDO,440 Terry Ave. North,Seattle,WA,98109.0,1983200290,7,LAKE UNION,47.62296,-122.3362,1.0,5,508160,0,508160,Office,329850.0,Parking,162894.0,Food Service,11846.0,,Compliant,,Multi-usages,7,1.0,1,3
27013,2016,NonResidential,Warehouse,Northwest Wholesale Florists,525 S Front Street,Seattle,WA,98108.0,5367200820,2,GREATER DUWAMISH,47.54761,-122.32759,1.0,1,44476,0,44476,Non-Refrigerated Warehouse,41256.0,,,,,,Compliant,,Mono-usage,56,1.0,0,1
24250,2016,NonResidential,Worship Facility,St. George Parish,5306 13th Ave. S.,Seattle,WA,98108.0,7925100200,2,GREATER DUWAMISH,47.55464,-122.31576,1.0,1,20484,0,20484,Worship Facility,20484.0,,,,,,Compliant,,Mono-usage,62,1.0,0,1
24539,2016,NonResidential,Warehouse,Cloverdale Business Park Building E,309 South Cloverdale Street,Seattle,WA,98108.0,3224049012,1,GREATER DUWAMISH,47.52549,-122.33064,1.0,1,27420,0,27420,Non-Refrigerated Warehouse,27850.0,,,,,,Compliant,,Mono-usage,37,1.0,0,1
27833,2016,NonResidential,Other,Sound Mental Health,1600 East Olive St,Seattle,WA,98122.0,7234600405,3,EAST,47.61674,-122.31111,5.0,2,38879,11328,27551,Urgent Care/Clinic/Other Outpatient,38879.0,,,,,,Compliant,,Mono-usage,41,0.7086344813395407,0,1
19570,2016,NonResidential,Warehouse,pape' Material Handling Seattle,9892 40th Ave S,Seattle,WA,98118.0,0323049202,2,GREATER DUWAMISH,47.51018,-122.28192,1.0,1,37351,0,37351,Non-Refrigerated Warehouse,29551.0,Office,9569.0,,,,Compliant,,Multi-usages,47,1.0,1,2
50069,2016,NonResidential,Small- and Mid-Sized Office,Airport - Main Terminal,7277 Perimeter Rd.,Seattle,WA,98108.0,2824049007,2,GREATER DUWAMISH,47.53161,-122.29944,1.0,2,24990,0,24990,Office,24990.0,,,,,,Compliant,,Mono-usage,87,1.0,0,1
21464,2016,Nonresidential COS,Other,Phelps Center,301 Mercer St.,Seattle,WA,98109.0,1988200250,7,DOWNTOWN,47.60192,-122.33282,1.0,1,49680,0,49680,Other,49680.0,,,,,,Compliant,,Mono-usage,50,1.0,0,1
28476,2016,NonResidential,Warehouse,NWCP-SEA Mayn Bldg,6100 6th Ave S,Seattle,WA,98108.0,5367201155,2,GREATER DUWAMISH,47.54769,-122.3251,1.0,1,30800,0,30800,Non-Refrigerated Warehouse,30800.0,,,,,,Compliant,,Mono-usage,51,1.0,0,1
599,2016,NonResidential,Refrigerated Warehouse,Uwajimaya (Seattle 5),4601 6th Ave S,Seattle,WA,98108.0,3958900565,2,GREATER DUWAMISH,47.56158,-122.32754,1.0,1,76354,0,76354,Refrigerated Warehouse,76486.0,,,,,,Compliant,,Mono-usage,45,1.0,0,1
528,2016,NonResidential,Retail Store,Oregon Tile & Marble,5930 6th Ave. South,Seattle,WA,98108.0,2738100425,2,GREATER DUWAMISH,47.55032,-122.32614,1.0,1,50200,0,50200,Retail Store,50200.0,,,,,,Compliant,,Mono-usage,50,1.0,0,1
690,2016,NonResidential,Large Office,One Convention Place,701 Pike Street,Seattle,WA,98101.0,5342900000,7,DOWNTOWN,47.6115,-122.33278,1.0,23,538933,0,538933,Office,366554.0,Parking,122821.0,,,2017201520142013201120092008,Compliant,,Multi-usages,15,1.0,1,2
534,2016,NonResidential,Warehouse,Nickerson Street Self  Storage,1300 W. Nickerson Street,Seattle,WA,98119.0,2770605769,7,MAGNOLIA / QUEEN ANNE,47.65567,-122.37478,1.0,4,106041,0,106041,Non-Refrigerated Warehouse,106041.0,,,,,,Compliant,,Mono-usage,19,1.0,0,1
24112,2016,NonResidential,Distribution Center,FleetPride,600 S Dakota St,Seattle,WA,98108.0,7886100185,2,GREATER DUWAMISH,47.56758,-122.32638,1.0,1,24354,0,24354,Distribution Center,18470.0,Office,5884.0,,,,Compliant,,Multi-usages,50,1.0,1,2
21483,2016,NonResidential,Small- and Mid-Sized Office,(ID21483) Madore Building,1501 Western Avenue,Seattle,WA,98101.0,1976200300,7,DOWNTOWN,47.60836,-122.34157,1.0,6,40715,0,40715,Office,20895.0,Retail Store,16260.0,Non-Refrigerated Warehouse,3560.0,,Compliant,,Multi-usages,101,1.0,1,3
24711,2016,NonResidential,Small- and Mid-Sized Office,Fobes Building - 558,558 1st Avenue South,Seattle,WA,98104.0,7666206865,2,DOWNTOWN,47.59657,-122.33394,1.0,5,32250,0,32250,Office,32250.0,,,,,,Compliant,,Mono-usage,106,1.0,0,1
656,2016,NonResidential,Medical Office,Arnold Pavilion,1221 Madison Street,Seattle,WA,98104.0,8725990000,3,EAST,47.60979,-122.32298,1.0,0,225982,0,225982,Medical Office,200184.0,,,,,,Compliant,,Mono-usage,12,1.0,0,1
831,2016,NonResidential,Medical Office,600 Broadway,600 Broadway,Seattle,WA,98122.0,2197600250,3,EAST,47.60796711,-122.3195445,1.0,5,289419,159157,130262,Medical Office,146150.0,Parking,139000.0,,,,Compliant,,Multi-usages,26,0.4500810243971543,1,2
19742,2016,NonResidential,Restaurant,El Gaucho Restaurant,2505 1st Ave,Seattle,WA,98121.0,0653000160,7,DOWNTOWN,47.61468,-122.34925,1.0,2,31020,0,31020,Restaurant,31020.0,,,,,,Compliant,,Mono-usage,61,1.0,0,1
22804,2016,NonResidential,Small- and Mid-Sized Office,Lake City Professional Center,2611 NE 125th St,Seattle,WA,98125.0,2826049043,5,NORTH,47.719,-122.29966,1.0,2,37500,0,37500,Office,37500.0,,,,,,Compliant,,Mono-usage,85,1.0,0,1
26973,2016,NonResidential,Mixed Use Property,New Central,657 South Weller Street,Seattle,WA,98104.0,6054550000,2,DOWNTOWN,47.59737,-122.32487,1.0,3,49299,0,49299,Office,24099.0,Multifamily Housing,23632.0,Restaurant,5320.0,,Compliant,,Multi-usages,107,1.0,1,3
21391,2016,NonResidential,Mixed Use Property,On Ballard- 425 Westlake,425 Westlake Ave N.,Seattle,WA,98109.0,1983200005,7,LAKE UNION,47.62296,-122.33884,1.0,2,25920,0,25920,Office,10109.0,Other - Services,7016.0,Restaurant,3609.0,,Compliant,,Multi-usages,96,1.0,1,5
25666,2016,NonResidential,Mixed Use Property,(ID25666) POST OPTIONS,1122 E PIKE ST,Seattle,WA,98122.0,6003500340,3,EAST,47.61428,-122.31726,1.0,2,20640,0,20640,Retail Store,9750.0,Office,9212.0,Restaurant,2450.0,,Compliant,,Multi-usages,100,1.0,1,3
23310,2016,NonResidential,Other,Charles & Emma Frye Free Public Art Museum,704 Terry Ave,Seattle,WA,98104.0,8590900585,3,EAST,47.60709,-122.32416,1.0,1,47699,0,47699,Museum,47000.0,Parking,0.0,,,,Compliant,,Multi-usages,65,1.0,1,2
415,2016,NonResidential,Large Office,Century Square - COS Compliance,1501 4th Ave,Seattle,WA,98101.0,1975700390,7,DOWNTOWN,47.61022,-122.33745,1.0,30,755000,134662,620338,Office,643083.0,Parking,126891.0,Restaurant,13422.0,,Compliant,,Multi-usages,31,0.8216397350993377,1,5
27553,2016,NonResidential,Warehouse,DAE II,676 S Industrial Way,Seattle,WA,98108.0,7376600035,2,GREATER DUWAMISH,47.56626,-122.3244,1.0,1,23232,0,23232,Non-Refrigerated Warehouse,23232.0,,,,,,Compliant,,Mono-usage,44,1.0,0,1
24758,2016,NonResidential,Self-Storage Facility,TRW Building,1120 12th Ave,Seattle,WA,98122.0,3225049017,3,CENTRAL,47.61234,-122.31628,1.0,1,24248,0,24248,Self-Storage Facility,21018.0,Parking,3230.0,,,,Compliant,,Multi-usages,54,1.0,1,2
23768,2016,NonResidential,Small- and Mid-Sized Office,Wallingford Plaza,4468 Stone Way N.,Seattle,WA,98103.0,7821200160,4,LAKE UNION,47.66116,-122.34172,1.0,3,31774,0,31774,Office,19896.0,Retail Store,13941.0,Parking,0.0,201620152014,Compliant,,Multi-usages,100,1.0,1,3
20888,2016,NonResidential,Worship Facility,Assumption Church,6215 33rd Ave. NE,Seattle,WA,98115.0,1868903240,4,NORTHEAST,47.67485,-122.29284,1.0,2,25521,0,25521,Worship Facility,25521.0,,,,,,Compliant,,Mono-usage,86,1.0,0,1
112,2016,Nonresidential COS,Other,McCaw Hall,321 Mercer St.,Seattle,WA,98109.0,1988200700,7,MAGNOLIA / QUEEN ANNE,47.62395,-122.35143,1.0,2,262048,0,262048,Other,296000.0,,,,,,Compliant,,Mono-usage,88,1.0,0,1
615,2016,NonResidential,Large Office,Occidental Mall,308 Occidental Avenue S,Seattle,WA,98104.0,5247800695,7,DOWNTOWN,47.59962,-122.33247,1.0,4,164380,0,164380,Office,123607.0,Retail Store,20795.0,,,,Compliant,,Multi-usages,116,1.0,1,2
19559,2016,NonResidential,Distribution Center,Noble Building,9860 40th Ave S,Seattle,WA,98118.0,0323049025,2,GREATER DUWAMISH,47.51127,-122.281,1.0,1,48001,0,48001,Distribution Center,48001.0,,,,,,Compliant,,Mono-usage,49,1.0,0,1
32,2016,NonResidential,Hotel,Homewood Suites,1011 Pike ST,Seattle,WA,98101.0,0660001832,7,EAST,47.61301,-122.32929,1.0,8,158676,30301,128375,Hotel,112676.0,Parking,42000.0,Retail Store,4500.0,,Compliant,,Multi-usages,25,0.8090385439511961,1,4
396,2016,NonResidential,Warehouse,SBC396,5301 Shilshole Ave NW,Seattle,WA,98107.0,0467000420,6,BALLARD,47.66587,-122.38476,1.0,2,57300,0,57300,Non-Refrigerated Warehouse,29001.0,Office,28299.0,,,,Compliant,,Multi-usages,57,1.0,1,2
24893,2016,NonResidential,Retail Store,Promenade North 1,306 23rd Ave S,Seattle,WA,98144.0,3646100320,3,CENTRAL,47.60009,-122.3017,1.0,2,21200,0,21200,Retail Store,14168.0,Office,7032.0,,,,Compliant,,Multi-usages,18,1.0,1,2
26728,2016,NonResidential,Hotel,American Hotel,520 S. King St.,Seattle,WA,98104.0,5247801635,2,DOWNTOWN,47.5985,-122.32677,1.0,4,33018,0,33018,Hotel,23193.0,Retail Store,6165.0,,,,Compliant,,Multi-usages,91,1.0,1,2
805,2016,NonResidential,Distribution Center,Portside Distribution Center,4050 E. Marginal Way South,Seattle,WA,98134.0,7666207536,2,GREATER DUWAMISH,47.56613,-122.33838,1.0,1,411584,0,411584,Distribution Center,288048.0,Non-Refrigerated Warehouse,83683.0,Refrigerated Warehouse,35760.0,,Compliant,,Multi-usages,30,1.0,1,3
21792,2016,NonResidential,Warehouse,OTM 162,5964 6th Ave. S,Seattle,WA,98108.0,2024049059,2,GREATER DUWAMISH,47.54948,-122.32536,1.0,1,26150,0,26150,Non-Refrigerated Warehouse,26150.0,,,,,,Compliant,,Mono-usage,54,1.0,0,1
20532,2016,Nonresidential COS,Other,Amy Yee Tennis Center,2000 M L King Jr Way S,Seattle,WA,98134.0,1498303565,3,SOUTHEAST,47.58476,-122.29765,0.0,1,36070,0,36070,Other - Recreation,66597.0,,,,,,Compliant,,Mono-usage,39,1.0,0,1
170,2016,NonResidential,University,SCCC FINE ARTS BUILDING,801 E PINE ST,Seattle,WA,98122.0,6003000470,3,EAST,47.61495,-122.32177,1.0,3,63330,0,63330,College/University,64820.0,,,,,,Compliant,,Mono-usage,101,1.0,0,1
27554,2016,NonResidential,Warehouse,L&W Food Corporation,651 S. Industrial Way,Seattle,WA,98108.0,7376600060,2,GREATER DUWAMISH,47.56501,-122.3248,1.0,1,35046,0,35046,Non-Refrigerated Warehouse,32546.0,,,,,,Compliant,,Mono-usage,42,1.0,0,1
469,2016,NonResidential,Laboratory,Rosen Building - SEDO,960 Republican St.,Seattle,WA,98109.0,1983200160,7,LAKE UNION,47.62348,-122.33743,1.0,3,55200,0,55200,Laboratory,54880.0,Data Center,320.0,,,,Compliant,,Multi-usages,88,1.0,1,2
23051,2016,NonResidential,Small- and Mid-Sized Office,MMFS Upper Bldg,7717 Detroit Ave SW,Seattle,WA,98106.0,3024049026,1,DELRIDGE,47.53309,-122.33977,1.0,2,30659,0,30659,Office,27262.0,Non-Refrigerated Warehouse,8653.0,Data Center,285.0,,Compliant,,Multi-usages,28,1.0,1,3
20531,2016,NonResidential,Small- and Mid-Sized Office,American Red Cross,1900 25th Ave S,Seattle,WA,98144.0,1498303300,3,SOUTHEAST,47.5859,-122.29957,1.0,2,39170,0,39170,Office,35500.0,,,,,,Compliant,,Mono-usage,46,1.0,0,1
27561,2016,NonResidential,Refrigerated Warehouse,OVERSEA CASING CO.,601 S NEVADA ST,Seattle,WA,98108.0,7376600250,2,GREATER DUWAMISH,47.56477,-122.32628,1.0,1,25577,0,25577,Refrigerated Warehouse,13349.0,Non-Refrigerated Warehouse,8228.0,Office,4000.0,,Compliant,,Multi-usages,55,1.0,1,3
19928,2016,NonResidential,Mixed Use Property,Olympic Sculpture Park,2901Western Avenue,Seattle,WA,98121.0,0698000095,7,DOWNTOWN,47.61634,-122.35385,1.0,2,33792,22867,10925,Social/Meeting Hall,8969.0,Parking,8540.0,Other - Entertainment/Public Assembly,1600.0,,Compliant,,Multi-usages,10,0.3233013731060606,1,4
24009,2016,NonResidential,Other,Care Center,1040 S Henderson,Seattle,WA,98108.0,7883608717,1,GREATER DUWAMISH,47.52305,-122.31899,1.0,2,54170,0,54170,Other,54170.0,,,,,,Compliant,,Mono-usage,22,1.0,0,1
33527,2016,NonResidential,University,SCCC WOOD CONSTRUCTION,2310 S LANE ST,Seattle,WA,98144.0,3646100850,3,CENTRAL,47.59677,-122.30172,2.0,1,57468,0,57468,College/University,67750.0,,,,,,Compliant,,Mono-usage,3,1.0,0,1
765,2016,NonResidential,Large Office,Seattle Tower,1218 3rd Avenue,Seattle,WA,98101.0,1975200005,7,DOWNTOWN,47.60769,-122.33544,1.0,27,216571,13320,203251,Office,182604.0,Parking,13320.0,Other - Technology/Science,6246.0,2014201320122008,Compliant,,Multi-usages,87,0.938495920506439,1,3
470,2016,NonResidential,Laboratory,401 Terry (ID470),401 TERRY AVE N,Seattle,WA,98109.0,1983200200,7,LAKE UNION,47.62254,-122.33753,1.0,4,241159,111793,129366,Laboratory,176171.0,,,,,,Compliant,,Mono-usage,13,0.5364344685456484,0,1
21142,2016,NonResidential,Other,155N35,155 North 35th Street,Seattle,WA,98103.0,1972204025,6,LAKE UNION,47.65138,-122.35565,1.0,1,30730,0,30730,Other,30730.0,,,,,,Compliant,,Mono-usage,47,1.0,0,1
583,2016,NonResidential,Warehouse,Iron Mountain,1201 N. 96th St.,Seattle,WA,98103.0,3126049011,5,NORTHWEST,47.69814,-122.34295,1.0,2,53472,0,53472,Non-Refrigerated Warehouse,46846.0,Office,10033.0,,,,Compliant,,Multi-usages,68,1.0,1,2
19895,2016,NonResidential,Small- and Mid-Sized Office,CENTENNIAL BUILDING,414 Stewart Street,Seattle,WA,98101.0,0659000400,7,DOWNTOWN,47.61267,-122.33852,1.0,2,44098,13660,30438,Office,25920.0,Parking,13155.0,,,,Compliant,,Multi-usages,91,0.6902353848247086,1,2
3,2016,NonResidential,Hotel,5673-The Westin Seattle,1900 5th Avenue,Seattle,WA,98101.0,0659000475,7,DOWNTOWN,47.61393,-122.3381,1.0,41,956110,196718,759392,Hotel,756493.0,,,,,,Compliant,,Mono-usage,47,0.7942517074395206,0,1
10,2016,NonResidential,Hotel,Camlin,1619 9th Avenue,Seattle,WA,98101.0,0660000825,7,DOWNTOWN,47.6139,-122.33283,1.0,11,83008,0,83008,Hotel,81352.0,,,,,,Compliant,,Mono-usage,90,1.0,0,1
525,2016,NonResidential,Mixed Use Property,Seattle Art Museum,1300 1st Avenue,Seattle,WA,98101.0,1974700010,7,DOWNTOWN,47.6074,-122.33777,1.0,6,154660,0,154660,Other - Entertainment/Public Assembly,119815.0,Other - Recreation,63101.0,Social/Meeting Hall,26380.0,,Compliant,,Multi-usages,25,1.0,1,9
21095,2016,NonResidential,Self-Storage Facility,Belltown Self Storage,1915 Third Ave.,Seattle,WA,98101.0,1977201055,7,DOWNTOWN,47.61179,-122.3404,1.0,6,46580,0,46580,Self-Storage Facility,46580.0,,,,,,Compliant,,Mono-usage,88,1.0,0,1
20387,2016,NonResidential,Mixed Use Property,Marine Business Center,801 NW 42nd Street,Seattle,WA,98107.0,1325039001,6,BALLARD,47.65742,-122.36736,1.0,2,38784,0,38784,Non-Refrigerated Warehouse,16826.0,Office,16826.0,,,,Compliant,,Multi-usages,9,1.0,1,2
23397,2016,NonResidential,Other,Fraser Marine Building,3601 West Marginal Way SW,Seattle,WA,98106.0,7666703920,1,DELRIDGE,47.57058,-122.35626,1.0,2,28109,0,28109,Other,28109.0,,,,,,Compliant,,Mono-usage,50,1.0,0,1
